file_path,column_name,data_type,missing_percentage,unique_count,sample_value,classification,notes
sensor_data\sub_data\head_direction\T04\T04_0730.csv,relative_angle,float64,1.26,1138,36.88,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T04\T04_0731.csv,timestamp,float64,0.0,5000,1690779600.0,KEEP candidate,
sensor_data\sub_data\head_direction\T04\T04_0731.csv,roll,float64,1.46,418,-35.5,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T04\T04_0731.csv,pitch,float64,1.46,610,5.1,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T04\T04_0731.csv,yaw,float64,1.46,860,-140.8,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T04\T04_0731.csv,accel_norm,float64,1.46,768,10.042,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T04\T04_0731.csv,relative_angle,float64,1.46,1237,34.75,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T04\T04_0801.csv,timestamp,float64,0.0,5000,1690866000.0,KEEP candidate,
sensor_data\sub_data\head_direction\T04\T04_0801.csv,roll,float64,2.66,382,-49.9,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T04\T04_0801.csv,pitch,float64,2.66,689,-30.3,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T04\T04_0801.csv,yaw,float64,2.68,659,171.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T04\T04_0801.csv,accel_norm,float64,2.66,1518,9.892,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T04\T04_0801.csv,relative_angle,float64,2.68,1324,20.62,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T04\T04_0802.csv,timestamp,float64,0.0,5000,1690952400.0,KEEP candidate,
sensor_data\sub_data\head_direction\T04\T04_0802.csv,roll,float64,1.86,389,-45.7,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T04\T04_0802.csv,pitch,float64,1.86,959,-80.3,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T04\T04_0802.csv,yaw,float64,1.86,1753,148.5,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T04\T04_0802.csv,accel_norm,float64,1.86,1258,9.989,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T04\T04_0802.csv,relative_angle,float64,1.86,2237,29.3,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T04\T04_0803.csv,timestamp,float64,0.0,5000,1691038800.0,KEEP candidate,
sensor_data\sub_data\head_direction\T04\T04_0803.csv,roll,float64,2.66,292,-42.1,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T04\T04_0803.csv,pitch,float64,2.66,895,-20.2,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T04\T04_0803.csv,yaw,float64,2.68,1632,139.3,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T04\T04_0803.csv,accel_norm,float64,2.66,1736,9.804,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T04\T04_0803.csv,relative_angle,float64,2.68,1916,19.96,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T04\T04_0804.csv,timestamp,float64,0.0,5000,1691125200.0,KEEP candidate,
sensor_data\sub_data\head_direction\T04\T04_0804.csv,roll,float64,1.66,369,-40.7,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T04\T04_0804.csv,pitch,float64,1.66,573,6.9,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T04\T04_0804.csv,yaw,float64,1.66,1157,-68.3,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T04\T04_0804.csv,accel_norm,float64,1.66,1633,9.515,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T04\T04_0804.csv,relative_angle,float64,1.66,1210,5.74,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T05\T05_0721.csv,timestamp,float64,0.0,5000,1689960606.0,KEEP candidate,
sensor_data\sub_data\head_direction\T05\T05_0721.csv,roll,float64,1.26,377,-11.4,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T05\T05_0721.csv,pitch,float64,1.26,529,-45.6,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T05\T05_0721.csv,yaw,float64,1.26,467,114.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T05\T05_0721.csv,accel_norm,float64,1.26,982,9.688,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T05\T05_0721.csv,relative_angle,float64,1.26,981,26.7,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T05\T05_0722.csv,timestamp,float64,0.0,5000,1690002000.0,KEEP candidate,
sensor_data\sub_data\head_direction\T05\T05_0722.csv,roll,float64,2.46,250,-39.5,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T05\T05_0722.csv,pitch,float64,2.46,544,-8.8,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T05\T05_0722.csv,yaw,float64,2.48,1496,75.8,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T05\T05_0722.csv,accel_norm,float64,2.46,1752,9.999,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T05\T05_0722.csv,relative_angle,float64,2.48,925,4.93,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T05\T05_0723.csv,timestamp,float64,0.0,5000,1690088400.0,KEEP candidate,
sensor_data\sub_data\head_direction\T05\T05_0723.csv,roll,float64,1.28,389,-24.1,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T05\T05_0723.csv,pitch,float64,1.28,699,-48.8,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T05\T05_0723.csv,yaw,float64,1.28,1534,31.9,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T05\T05_0723.csv,accel_norm,float64,1.28,1812,9.817,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T05\T05_0723.csv,relative_angle,float64,1.28,2260,35.63,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T05\T05_0724.csv,timestamp,float64,0.0,5000,1690174800.0,KEEP candidate,
sensor_data\sub_data\head_direction\T05\T05_0724.csv,roll,float64,2.44,233,-49.2,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T05\T05_0724.csv,pitch,float64,2.44,438,-12.2,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T05\T05_0724.csv,yaw,float64,2.46,612,128.6,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T05\T05_0724.csv,accel_norm,float64,2.44,1907,10.107,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T05\T05_0724.csv,relative_angle,float64,2.46,1248,15.37,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T05\T05_0725.csv,timestamp,float64,0.0,5000,1690261200.0,KEEP candidate,
sensor_data\sub_data\head_direction\T05\T05_0725.csv,roll,float64,1.28,373,-36.7,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T05\T05_0725.csv,pitch,float64,1.28,604,-29.7,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T05\T05_0725.csv,yaw,float64,1.28,682,42.9,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T05\T05_0725.csv,accel_norm,float64,1.28,1430,9.599,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T05\T05_0725.csv,relative_angle,float64,1.28,1484,23.58,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T05\T05_0726.csv,timestamp,float64,0.0,5000,1690347600.0,KEEP candidate,
sensor_data\sub_data\head_direction\T05\T05_0726.csv,roll,float64,1.26,567,-39.6,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T05\T05_0726.csv,pitch,float64,1.26,873,-14.4,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T05\T05_0726.csv,yaw,float64,1.26,1679,125.3,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T05\T05_0726.csv,accel_norm,float64,1.26,2053,9.614,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T05\T05_0726.csv,relative_angle,float64,1.26,3004,31.43,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T05\T05_0727.csv,timestamp,float64,0.0,5000,1690434000.0,KEEP candidate,
sensor_data\sub_data\head_direction\T05\T05_0727.csv,roll,float64,1.26,256,-33.5,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T05\T05_0727.csv,pitch,float64,1.26,335,-29.8,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T05\T05_0727.csv,yaw,float64,1.26,557,117.6,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T05\T05_0727.csv,accel_norm,float64,1.26,1184,8.907,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T05\T05_0727.csv,relative_angle,float64,1.26,1256,26.69,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T05\T05_0728.csv,timestamp,float64,0.0,5000,1690520400.0,KEEP candidate,
sensor_data\sub_data\head_direction\T05\T05_0728.csv,roll,float64,1.26,267,-48.1,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T05\T05_0728.csv,pitch,float64,1.26,418,21.6,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T05\T05_0728.csv,yaw,float64,1.26,273,98.6,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T05\T05_0728.csv,accel_norm,float64,1.26,1884,9.982,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T05\T05_0728.csv,relative_angle,float64,1.26,1321,32.33,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T05\T05_0729.csv,timestamp,float64,0.0,5000,1690606800.0,KEEP candidate,
sensor_data\sub_data\head_direction\T05\T05_0729.csv,roll,float64,2.46,216,-55.2,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T05\T05_0729.csv,pitch,float64,2.46,365,27.2,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T05\T05_0729.csv,yaw,float64,2.48,295,92.5,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T05\T05_0729.csv,accel_norm,float64,2.46,1855,9.408,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T05\T05_0729.csv,relative_angle,float64,2.48,1325,28.68,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T05\T05_0730.csv,timestamp,float64,0.0,5000,1690693200.0,KEEP candidate,
sensor_data\sub_data\head_direction\T05\T05_0730.csv,roll,float64,1.08,558,-44.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T05\T05_0730.csv,pitch,float64,1.08,1094,-31.5,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T05\T05_0730.csv,yaw,float64,1.08,1922,104.5,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T05\T05_0730.csv,accel_norm,float64,1.08,1933,9.36,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T05\T05_0730.csv,relative_angle,float64,1.08,1820,17.57,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T05\T05_0731.csv,timestamp,float64,0.0,5000,1690779600.0,KEEP candidate,
sensor_data\sub_data\head_direction\T05\T05_0731.csv,roll,float64,2.24,216,-56.5,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T05\T05_0731.csv,pitch,float64,2.24,285,-4.5,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T05\T05_0731.csv,yaw,float64,2.26,326,61.3,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T05\T05_0731.csv,accel_norm,float64,2.24,1731,9.883,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T05\T05_0731.csv,relative_angle,float64,2.26,1074,26.67,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T05\T05_0801.csv,timestamp,float64,0.0,5000,1690866000.0,KEEP candidate,
sensor_data\sub_data\head_direction\T05\T05_0801.csv,roll,float64,1.26,400,-12.5,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T05\T05_0801.csv,pitch,float64,1.26,626,-45.5,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T05\T05_0801.csv,yaw,float64,1.26,763,129.3,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T05\T05_0801.csv,accel_norm,float64,1.26,857,9.846,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T05\T05_0801.csv,relative_angle,float64,1.26,1082,26.93,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T05\T05_0802.csv,timestamp,float64,0.0,5000,1690952400.0,KEEP candidate,
sensor_data\sub_data\head_direction\T05\T05_0802.csv,roll,float64,1.46,356,-54.2,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T05\T05_0802.csv,pitch,float64,1.46,484,1.5,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T05\T05_0802.csv,yaw,float64,1.46,2173,33.5,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T05\T05_0802.csv,accel_norm,float64,1.46,1555,9.261,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T05\T05_0802.csv,relative_angle,float64,1.46,921,3.22,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T05\T05_0803.csv,timestamp,float64,0.0,5000,1691038800.0,KEEP candidate,
sensor_data\sub_data\head_direction\T05\T05_0803.csv,roll,float64,1.28,201,-60.8,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T05\T05_0803.csv,pitch,float64,1.28,408,8.9,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T05\T05_0803.csv,yaw,float64,1.28,418,127.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T05\T05_0803.csv,accel_norm,float64,1.28,1121,9.66,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T05\T05_0803.csv,relative_angle,float64,1.28,1299,30.01,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T05\T05_0804.csv,timestamp,float64,0.0,5000,1691125200.0,KEEP candidate,
sensor_data\sub_data\head_direction\T05\T05_0804.csv,roll,float64,1.06,194,-45.6,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T05\T05_0804.csv,pitch,float64,1.06,248,-15.8,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T05\T05_0804.csv,yaw,float64,1.06,367,112.6,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T05\T05_0804.csv,accel_norm,float64,1.06,1705,9.676,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T05\T05_0804.csv,relative_angle,float64,1.06,1649,33.87,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T06\T06_0721.csv,timestamp,float64,0.0,5000,1689960612.0,KEEP candidate,
sensor_data\sub_data\head_direction\T06\T06_0721.csv,roll,float64,2.44,609,-36.5,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T06\T06_0721.csv,pitch,float64,2.44,726,-30.3,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T06\T06_0721.csv,yaw,float64,2.46,1485,116.1,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T06\T06_0721.csv,accel_norm,float64,2.44,2161,9.401,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T06\T06_0721.csv,relative_angle,float64,2.46,3110,35.09,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T06\T06_0722.csv,timestamp,float64,0.0,5000,1690002000.0,KEEP candidate,
sensor_data\sub_data\head_direction\T06\T06_0722.csv,roll,float64,1.26,584,-21.7,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T06\T06_0722.csv,pitch,float64,1.26,596,-18.6,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T06\T06_0722.csv,yaw,float64,1.26,813,-16.3,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T06\T06_0722.csv,accel_norm,float64,1.26,1433,9.697,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T06\T06_0722.csv,relative_angle,float64,1.26,1346,15.58,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T06\T06_0723.csv,timestamp,float64,0.0,5000,1690088400.0,KEEP candidate,
sensor_data\sub_data\head_direction\T06\T06_0723.csv,roll,float64,1.28,355,-13.8,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T06\T06_0723.csv,pitch,float64,1.28,430,-18.5,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T06\T06_0723.csv,yaw,float64,1.28,612,-126.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T06\T06_0723.csv,accel_norm,float64,1.28,1377,9.505,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T06\T06_0723.csv,relative_angle,float64,1.28,1408,31.82,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T06\T06_0724.csv,timestamp,float64,0.0,5000,1690174800.0,KEEP candidate,
sensor_data\sub_data\head_direction\T06\T06_0724.csv,roll,float64,2.64,249,-35.7,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T06\T06_0724.csv,pitch,float64,2.64,285,-12.6,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T06\T06_0724.csv,yaw,float64,2.66,1248,186.8,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T06\T06_0724.csv,accel_norm,float64,2.64,534,9.923,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T06\T06_0724.csv,relative_angle,float64,2.66,1085,12.78,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T06\T06_0725.csv,timestamp,float64,0.0,5000,1690261200.0,KEEP candidate,
sensor_data\sub_data\head_direction\T06\T06_0725.csv,roll,float64,1.06,481,-45.3,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T06\T06_0725.csv,pitch,float64,1.06,347,1.8,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T06\T06_0725.csv,yaw,float64,1.06,587,154.1,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T06\T06_0725.csv,accel_norm,float64,1.06,1670,8.945,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T06\T06_0725.csv,relative_angle,float64,1.06,1214,18.6,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T06\T06_0726.csv,timestamp,float64,0.0,5000,1690347600.0,KEEP candidate,
sensor_data\sub_data\head_direction\T06\T06_0726.csv,roll,float64,2.44,290,-29.4,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T06\T06_0726.csv,pitch,float64,2.44,372,-13.4,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T06\T06_0726.csv,yaw,float64,2.46,623,70.4,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T06\T06_0726.csv,accel_norm,float64,2.44,1726,9.916,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T06\T06_0726.csv,relative_angle,float64,2.46,1064,12.31,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T06\T06_0727.csv,timestamp,float64,0.0,5000,1690434000.0,KEEP candidate,
sensor_data\sub_data\head_direction\T06\T06_0727.csv,roll,float64,1.26,547,-31.3,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T06\T06_0727.csv,pitch,float64,1.26,720,16.4,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T06\T06_0727.csv,yaw,float64,1.26,1076,-81.8,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T06\T06_0727.csv,accel_norm,float64,1.26,698,10.06,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T06\T06_0727.csv,relative_angle,float64,1.26,2145,24.04,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T06\T06_0728.csv,timestamp,float64,0.0,5000,1690520400.0,KEEP candidate,
sensor_data\sub_data\head_direction\T06\T06_0728.csv,roll,float64,2.26,631,-13.7,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T06\T06_0728.csv,pitch,float64,2.26,712,-25.2,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T06\T06_0728.csv,yaw,float64,2.28,1066,126.1,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T06\T06_0728.csv,accel_norm,float64,2.26,1341,9.824,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T06\T06_0728.csv,relative_angle,float64,2.28,1387,17.16,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T06\T06_0729.csv,timestamp,float64,0.0,5000,1690606800.0,KEEP candidate,
sensor_data\sub_data\head_direction\T06\T06_0729.csv,roll,float64,1.28,444,-25.6,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T06\T06_0729.csv,pitch,float64,1.28,488,-13.2,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T06\T06_0729.csv,yaw,float64,1.28,617,-128.9,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T06\T06_0729.csv,accel_norm,float64,1.28,893,9.884,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T06\T06_0729.csv,relative_angle,float64,1.28,1156,35.39,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T06\T06_0730.csv,timestamp,float64,0.0,5000,1690693200.0,KEEP candidate,
sensor_data\sub_data\head_direction\T06\T06_0730.csv,roll,float64,1.28,520,-25.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T06\T06_0730.csv,pitch,float64,1.28,1138,-80.6,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T06\T06_0730.csv,yaw,float64,1.28,1841,-134.9,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T06\T06_0730.csv,accel_norm,float64,1.28,1933,10.011,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T06\T06_0730.csv,relative_angle,float64,1.28,2554,27.63,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T06\T06_0731.csv,timestamp,float64,0.0,5000,1690779600.0,KEEP candidate,
sensor_data\sub_data\head_direction\T06\T06_0731.csv,roll,float64,2.26,421,-32.5,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T06\T06_0731.csv,pitch,float64,2.26,744,-48.6,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T06\T06_0731.csv,yaw,float64,2.28,1300,-4.8,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T06\T06_0731.csv,accel_norm,float64,2.26,1105,9.658,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T06\T06_0731.csv,relative_angle,float64,2.28,2086,4.93,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T06\T06_0801.csv,timestamp,float64,0.0,5000,1690866000.0,KEEP candidate,
sensor_data\sub_data\head_direction\T06\T06_0801.csv,roll,float64,1.46,289,-46.2,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T06\T06_0801.csv,pitch,float64,1.46,467,17.9,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T06\T06_0801.csv,yaw,float64,1.46,608,-107.6,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T06\T06_0801.csv,accel_norm,float64,1.46,1680,9.362,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T06\T06_0801.csv,relative_angle,float64,1.46,1529,36.2,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T06\T06_0802.csv,timestamp,float64,0.0,5000,1690952400.0,KEEP candidate,
sensor_data\sub_data\head_direction\T06\T06_0802.csv,roll,float64,1.26,602,7.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T06\T06_0802.csv,pitch,float64,1.26,793,-14.2,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T06\T06_0802.csv,yaw,float64,1.26,1088,-82.5,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T06\T06_0802.csv,accel_norm,float64,1.26,1661,10.109,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T06\T06_0802.csv,relative_angle,float64,1.26,2409,31.76,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\head_direction\T06\T06_0803.csv,timestamp,float64,0.0,5000,1691038800.0,KEEP candidate,
sensor_data\sub_data\head_direction\T06\T06_0803.csv,roll,float64,2.64,386,-2.6,UNKNOWN / NEEDS REVIEW,
